No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
15236        6        0.16349435547387767        0.175571016014702        0.17215804673142557        0.16001575216592281        0.1669729587818325        0.16178787083223944
15237        1        0.1635492551027105        0.1755594933385837        0.17214674804751592        0.16000525037737087        0.16696200039377831        0.16177725274004068
15238        1        0.16360414752592203        0.1755479721748261        0.17213545084656778        0.1599947499671873        0.16695104344402154        0.16176663604147526
15239        2        0.1635934116411838        0.1756020736268784        0.17212415512828927        0.15998425093510074        0.16694008793227902        0.1617560207362688
15240        4        0.16358267716535432        0.17559055118110237        0.17211286089238845        0.16003937007874017        0.16692913385826771        0.16174540682414698
15241        6        0.16357194409815629        0.1755790302473591        0.17210156813857358        0.16002886949675219        0.16691818122170463        0.16180040679745422
15242        2        0.16356121243931243        0.17563311901325285        0.17209027686655295        0.1600183702926125        0.16690723002230679        0.16178979136596247
15243        3        0.16355048218854557        0.17562159679853048        0.17214459095978482        0.16000787246605        0.1668962802597914        0.16177917732729777
15244        1        0.16360535292574127        0.175610076095513        0.1721332983468906        0.15999737601679348        0.1668853319338756        0.16176856468118603
15245        4        0.16359462118727452        0.1755985569039029        0.1721220072154805        0.16005247622171204        0.16687438504427682        0.16175795342735322
15246        4        0.16358389085661812        0.17558703922340285        0.17211071756526303        0.1601075691984783        0.16686343959071231        0.1617473435655254
15247        1        0.1636387486062832        0.1755755230537155        0.17209942939594675        0.16009706827572637        0.16685249557289958        0.1617367350954286
15248        5        0.1636280167890871        0.17556400839454356        0.1720881427072403        0.16008656873032528        0.16690713536201468        0.1617261280167891
15249        5        0.1636172863794347        0.17555249524558988        0.17207685749885238        0.16007607056200407        0.16696176798478587        0.16171552232933306
15250        4        0.16360655737704918        0.17554098360655737        0.1720655737704918        0.1601311475409836        0.16695081967213116        0.1617049180327869
15251        6        0.16359582978165366        0.17552947347714903        0.1720542915218674        0.16012064782637203        0.16693987279522654        0.1617598845977313
15252        2        0.1635851035929714        0.1755835300288487        0.17204301075268819        0.16011014948859165        0.16692892735378967        0.1617492787831104
15253        3        0.16357437881072576        0.175572018619288        0.1720972923359339        0.16009965252737166        0.16691798334753818        0.16173867435914246
15254        2        0.1635636554346401        0.17562606529434902        0.17208601022682576        0.16008915694244133        0.16690704077618984        0.16172807132555395
